parliament,constituency,winner,winner_coalition,winner_party,votes_winner,votes_winner_pct,opponent,opponent_coalition,opponent_party,votes_opponent,votes_opponent_pct,majority,incumbent,incumbent_coalition,incumbent_party,eligible_voters,malay_voters_pct,chinese_voters_pct,indian_voters_pct,other_voters_pct,muslim_bumiputera_voters_pct,nonmuslim_bumiputera_voters_pct,voter_turnout,voter_turnout_pct,spoilt_votes,spoilt_votes_pct,parliament_number,state,parliament_status,incumbent_contesting
P142,Labis,Chua Tee Yong,BN,MCA,15821,49.5,Ramakrishnan Suppiah,PR,DAP,15468,48.4,353,Chua Tee Yong,BN,MCA,37714,36,47,15,NA,NA,NA,31978,84.8,689,1.8,142,Johor,Government,Yes
P143,Pagoh,Muhyiddin Yassin,BN,UMNO,26274,64.8,Mohamad Rozali Jamil,PR,PAS,13432,33.1,12842,Muhyiddin Yassin,BN,UMNO,46793,64,31,4,NA,NA,NA,40522,86.6,816,1.7,143,Johor,Government,Yes
P144,Ledang,Hamim Samuri,BN,UMNO,30619,50.7,Hassan Abdul Karim,PR,PKR,28652,47.5,1967,Hamim Samuri,BN,UMNO,69316,53,41,5,NA,NA,NA,60348,87.1,1077,1.6,144,Johor,Government,Yes
P145,Bakri,Er Teck Hwa,PR,DAP,31118,53.4,Lee Ching Yong,BN,MCA,26051,44.7,5067,Er Teck Hwa ,PR,DAP,67202,44,53,2,NA,NA,NA,58270,86.7,1101,1.6,145,Johor,Opposition,No
P146,Muar,Razali Ibrahim,BN,UMNO,20867,51,Nor Hizwan Ahmad,PR,PKR,19221,47,1646,Razali Ibrahim,BN,UMNO,48208,62,35,1,NA,NA,NA,40892,84.8,804,1.7,146,Johor,Government,Yes
P147,Parit Sulong,Noraini Ahmad,BN,UMNO,30258,60.9,Khairuddin Abdul Rahim,PR,PAS,18505,37.2,11753,Noraini Ahmad,BN,UMNO,56896,72,23,NA,5,NA,NA,49715,87.4,952,1.7,147,Johor,Government,Yes
P148,Ayer Hitam,Wee Ka Siong,BN,MCA,22045,58.4,Hu Pang Chaw,PR,PAS,14735,39,7310,Wee Ka Siong,BN,MCA,42913,56,38,4,NA,NA,NA,37747,88,967,2.3,148,Johor,Government,Yes
P149,Sri Gading,Aziz Kaprawi,BN,UMNO,22453,56.4,Mohd Khuzzan Abu Bakar,PR,PKR,16692,41.9,5761,Mohamad Aziz,BN,UMNO,44816,63,34,NA,2,NA,NA,39818,88.8,673,1.5,149,Johor,Government,No
P150,Batu Pahat,Mohd Idris Jusi,PR,PKR,38563,50.1,Mohd Puad Zarkashi,BN,UMNO,37039,48.1,1524,Mohd Puad Zarkashi,BN,UMNO,88272,52,46,NA,2,NA,NA,77047,87.3,1445,1.6,150,Johor,Opposition,Yes
P151,Simpang Renggam,Liang Teck Meng,BN,Gerakan,19754,57,Suhaizan Kayat,PR,PAS,14048,40.5,5706,Liang Teck Meng,BN,Gerakan,40143,57,33,9,NA,NA,NA,34670,86.4,868,2.2,151,Johor,Government,Yes
P152,Kluang,Liew Chin Tong,PR,DAP,40574,54,Hou Kok Chung,BN,MCA,33215,44.2,7359,Hou Kok Chung,BN,MCA,86732,39,49,10,NA,NA,NA,75081,86.6,1292,1.5,152,Johor,Opposition,Yes
P153,Sembrong,Hishammuddin Hussein,BN,UMNO,22841,63.7,Onn Abu Bakar,PR,PKR,12210,34,10631,Hishammuddin Hussein,BN,UMNO,41588,58,31,9,NA,NA,NA,35860,86.2,809,1.9,153,Johor,Government,Yes
P154,Mersing,Abdul Latiff Ahmad,BN,UMNO,26184,70.2,Roslan Nikmat,PR,PAS,10437,28,15747,Abdul Latiff Ahmad ,BN,UMNO,44497,79,16,NA,5,NA,NA,37299,83.8,678,1.5,154,Johor,Government,No
P155,Tenggara,Halimah Mohamed Sadique,BN,UMNO,25698,73.7,Muhamad Said Jonit,PR,PAS,8502,24.4,17196,Halimah Mohamed Sadique,BN,UMNO,39694,72,18,7,NA,NA,NA,34876,87.9,676,1.7,155,Johor,Government,Yes
P156,Kota Tinggi,Noor Ehsanuddin Mohd Harun Narrashid,BN,UMNO,30373,82.4,Onn Jaafar,PR,PAS,5799,15.7,24574,Syed Hamid Albar,BN,UMNO,41894,86,11,2,NA,NA,NA,36868,88,696,1.7,156,Johor,Government,No
P157,Pengerang,Azalina Othman Said,BN,UMNO,26992,81.9,Tengku Intan Tengku Abdul Hamid,PR,PKR,4484,13.6,22508,Azalina Othman Said,BN,UMNO,37999,88,10,NA,2,NA,NA,32969,86.8,698,1.8,157,Johor,Government,Yes
P157,Pengerang,Azalina Othman Said,BN,UMNO,26992,81.9,Mohd Azaman Johari,NA,IND,795,2.4,22508,Azalina Othman Said,BN,UMNO,37999,88,10,NA,2,NA,NA,32969,86.8,698,1.8,157,Johor,Government,Yes
P158,Tebrau,Khoo Soo Seang,BN,MCA,39985,50.1,Steven Choong Shiau Yoon,PR,PKR,38218,47.9,1767,Teng Boon Soon,BN,MCA,90482,47,38,13,NA,NA,NA,79754,88.1,1551,1.7,158,Johor,Government,No
P159,Pasir Gudang,Normala Abdul Samad,BN,UMNO,43834,49.6,Ahmad Faidhi Saidi,PR,PKR,42899,48.5,935,Mohamed Khaled Nordin,BN,UMNO,101041,47,38,11,NA,NA,NA,88437,86,1704,1.9,159,Johor,Government,No
P160,Johor Bahru,Shahrir Abdul Samad,BN,UMNO,44509,55.8,Md Hashim Hussein,PR,PKR,34014,42.6,10495,Shahrir Abdul Samad,BN,UMNO,96321,51,43,5,NA,NA,NA,79807,82.8,1284,1.3,160,Johor,Government,Yes
P161,Pulai,Nur Jazlan Mohamed,BN,UMNO,43751,51,Salahuddin Ayub,PR,PAS,40525,47.3,3226,Nur Jazlan Mohamed,BN,UMNO,100490,47,41,10,NA,NA,NA,85763,85.3,1487,1.5,161,Johor,Government,Yes
P162,Gelang Patah,Lim Kit Siang,PR,DAP,54284,57.2,Abdul Ghani Othman,BN,UMNO,39522,41.7,14762,Tan Ah Eng,BN,MCA,106726,34,52,12,NA,NA,NA,94865,88.9,1059,1,162,Johor,Opposition,No
P163,Kulai,Teo Nie Ching,PR,DAP,43338,57.9,Tay Chin Hein,BN,MCA,29888,39.9,13450,Ong Ka Ting,BN,MCA,83991,33,56,10,NA,NA,NA,74896,89.2,1432,1.7,163,Johor,Opposition,No
P163,Kulai,Teo Nie Ching,PR,DAP,43338,57.9,Surendiran Kuppayah,NA,IND,238,0.3,13450,Ong Ka Ting,BN,MCA,83991,33,56,10,NA,NA,NA,74896,89.2,1432,1.7,163,Johor,Opposition,No
P164,Pontian,Ahmad Maslan,BN,UMNO,27804,65,Haniff @ Ghazali Hosman,PR,PKR,14077,32.9,13727,Ahmad Maslan,BN,UMNO,49633,69,28,NA,3,NA,NA,42752,86.1,871,1.8,164,Johor,Government,Yes
P165,Tanjong Piai,Wee Jeck Seng,BN,MCA,25038,55,Mahdzir Ibrahim,PR,DAP,19581,43,5457,Wee Jeck Seng,BN,MCA,51875,51,47,NA,2,NA,NA,45537,87.8,918,1.8,165,Johor,Government,Yes
P166,Labuan,Rozman Isli,BN,UMNO,12694,65.6,Ibrahim Menudin,PR,PKR,6069,31.4,6625,Yussof Mahal,BN,UMNO,24474,NA,23,NA,NA,60,14,19356,79.1,207,0.8,166,Labuan,Government,No
P166,Labuan,Rozman Isli,BN,UMNO,12694,65.6,Hadnan Mohamad,PR,PAS,386,2,6625,Yussof Mahal,BN,UMNO,24474,NA,23,NA,NA,60,14,19356,79.1,207,0.8,166,Labuan,Government,No
P167,Kudat,Abdul Rahim Bakri,BN,UMNO,21883,60.2,Rahimah Majid,PR,PKR,9507,26.2,12376,Abdul Rahim Bakri,BN,UMNO,47249,NA,11,NA,NA,47,40,36355,76.9,919,1.9,167,Sabah,Government,Yes
P167,Kudat,Abdul Rahim Bakri,BN,UMNO,21883,60.2,Jutirim Galibai Galabi,NA,STAR,3083,8.5,12376,Abdul Rahim Bakri,BN,UMNO,47249,NA,11,NA,NA,47,40,36355,76.9,919,1.9,167,Sabah,Government,Yes
P167,Kudat,Abdul Rahim Bakri,BN,UMNO,21883,60.2,Mojurip Diyun,NA,SAPP,963,2.6,12376,Abdul Rahim Bakri,BN,UMNO,47249,NA,11,NA,NA,47,40,36355,76.9,919,1.9,167,Sabah,Government,Yes
P168,Kota Marudu,Maximus Johnity Ongkili,BN,PBS,15168,45.9,Maijol Mahap,PR,PKR,14326,43.3,842,Maximus Johnity Ongkili,BN,PBS,42197,NA,2,NA,NA,26,71,33077,78.4,911,2.2,168,Sabah,Government,Yes
P168,Kota Marudu,Maximus Johnity Ongkili,BN,PBS,15168,45.9,Majamis Timbong,NA,STAR,2228,6.7,842,Maximus Johnity Ongkili,BN,PBS,42197,NA,2,NA,NA,26,71,33077,78.4,911,2.2,168,Sabah,Government,Yes
P168,Kota Marudu,Maximus Johnity Ongkili,BN,PBS,15168,45.9,Yuntau Kolod,NA,SAPP,444,1.3,842,Maximus Johnity Ongkili,BN,PBS,42197,NA,2,NA,NA,26,71,33077,78.4,911,2.2,168,Sabah,Government,Yes
P169,Kota Belud,Abdul Rahman Dahlan,BN,UMNO,21768,50.1,Isnaraissah Munirah Majilis,PR,PKR,16673,38.4,5095,Abdul Rahman Dahlan,BN,UMNO,51467,NA,2,NA,NA,59,39,43423,84.4,1109,2.2,169,Sabah,Government,Yes
P169,Kota Belud,Abdul Rahman Dahlan,BN,UMNO,21768,50.1,Jalumin Bayogoh,NA,STAR,2709,6.2,5095,Abdul Rahman Dahlan,BN,UMNO,51467,NA,2,NA,NA,59,39,43423,84.4,1109,2.2,169,Sabah,Government,Yes
P169,Kota Belud,Abdul Rahman Dahlan,BN,UMNO,21768,50.1,Lamsil Amidsor,NA,IND,979,2.3,5095,Abdul Rahman Dahlan,BN,UMNO,51467,NA,2,NA,NA,59,39,43423,84.4,1109,2.2,169,Sabah,Government,Yes
P169,Kota Belud,Abdul Rahman Dahlan,BN,UMNO,21768,50.1,Kanul Gindol,NA,IND,185,0.4,5095,Abdul Rahman Dahlan,BN,UMNO,51467,NA,2,NA,NA,59,39,43423,84.4,1109,2.2,169,Sabah,Government,Yes
P170,Tuaran,Wilfred Madius Tangau,BN,UPKO,20685,50.8,Wilfred Bumburing,PR,PKR,15495,38,5190,Wilfred Bumburing,NA,IND,48276,NA,6,NA,NA,44,50,40748,84.4,795,1.6,170,Sabah,Government,Yes
P170,Tuaran,Wilfred Madius Tangau,BN,UPKO,20685,50.8,Erveana Ansari Ali,NA,IND,2264,5.6,5190,Wilfred Bumburing,NA,IND,48276,NA,6,NA,NA,44,50,40748,84.4,795,1.6,170,Sabah,Government,Yes
P170,Tuaran,Wilfred Madius Tangau,BN,UPKO,20685,50.8,Samin Dulin,NA,STAR,1509,3.7,5190,Wilfred Bumburing,NA,IND,48276,NA,6,NA,NA,44,50,40748,84.4,795,1.6,170,Sabah,Government,Yes
P171,Sepanggar,Jumat Idris,BN,UMNO,22845,52.6,Jeffrey Kumin,PR,DAP,13403,30.9,9442,Eric Majimbun,NA,SAPP,53374,NA,19,NA,NA,52,26,43416,81.3,1167,2.2,171,Sabah,Government,No
P171,Sepanggar,Jumat Idris,BN,UMNO,22845,52.6,Chin Hon Kiong,NA,SAPP,4070,9.4,9442,Eric Majimbun,NA,SAPP,53374,NA,19,NA,NA,52,26,43416,81.3,1167,2.2,171,Sabah,Government,No
P171,Sepanggar,Jumat Idris,BN,UMNO,22845,52.6,Daniel John Jambun,NA,STAR,1931,4.4,9442,Eric Majimbun,NA,SAPP,53374,NA,19,NA,NA,52,26,43416,81.3,1167,2.2,171,Sabah,Government,No
P172,Kota Kinabalu,Jimmy Wong Sze Phin,PR,DAP,28516,72.2,Chin Tek Ming,BN,PBS,9557,24.2,18959,Hiew King Chew,PR,DAP,50516,NA,70,NA,NA,15,13,39488,78.2,506,1,172,Sabah,Opposition,No
P172,Kota Kinabalu,Jimmy Wong Sze Phin,PR,DAP,28516,72.2,Liew Hock Leong,NA,STAR,909,2.3,18959,Hiew King Chew,PR,DAP,50516,NA,70,NA,NA,15,13,39488,78.2,506,1,172,Sabah,Opposition,No
P173,Putatan,Marcus Mojigoh,BN,UPKO,17465,58.7,Joseph Lee Han Kyun,PR,DAP,7958,26.7,9507,Marcus Mojigoh,BN,UPKO,37490,NA,19,NA,NA,63,15,29760,79.4,665,1.8,173,Sabah,Government,Yes
P173,Putatan,Marcus Mojigoh,BN,UPKO,17465,58.7,Awang Ahmad Sah,NA,STAR,2604,8.8,9507,Marcus Mojigoh,BN,UPKO,37490,NA,19,NA,NA,63,15,29760,79.4,665,1.8,173,Sabah,Government,Yes
P173,Putatan,Marcus Mojigoh,BN,UPKO,17465,58.7,Duli Mari,NA,SAPP,1068,3.6,9507,Marcus Mojigoh,BN,UPKO,37490,NA,19,NA,NA,63,15,29760,79.4,665,1.8,173,Sabah,Government,Yes
P174,Penampang,Ignatius Dorell Leiking,PR,PKR,22598,61.8,Bernard Giluk Dompok,BN,UPKO,12382,33.9,10216,Bernard Giluk Dompok,BN,UPKO,44323,NA,32,NA,NA,16,50,36553,82.5,454,1,174,Sabah,Opposition,Yes
P174,Penampang,Ignatius Dorell Leiking,PR,PKR,22598,61.8,Melania Annol,NA,STAR,1119,3.1,10216,Bernard Giluk Dompok,BN,UPKO,44323,NA,32,NA,NA,16,50,36553,82.5,454,1,174,Sabah,Opposition,Yes
P175,Papar,Rosnah Abdul Rashid Shirlin,BN,UMNO,21196,63.9,Mohammad Yahya Lampong,PR,PKR,10661,32.1,10535,Rosnah Abdul Rashid Shirlin,BN,UMNO,38771,NA,9,NA,NA,60,30,33194,85.6,499,1.3,175,Sabah,Government,Yes
P175,Papar,Rosnah Abdul Rashid Shirlin,BN,UMNO,21196,63.9,Balon Mujim,NA,STAR,838,2.5,10535,Rosnah Abdul Rashid Shirlin,BN,UMNO,38771,NA,9,NA,NA,60,30,33194,85.6,499,1.3,175,Sabah,Government,Yes
P176,Kimanis,Anifah Aman,BN,UMNO,13754,59.5,Jaafar Ismail,PR,PKR,8031,34.7,5723,Anifah Aman,BN,UMNO,26628,NA,4,NA,NA,60,34,23128,86.9,453,1.7,176,Sabah,Government,Yes
P176,Kimanis,Anifah Aman,BN,UMNO,13754,59.5,Jamil William Core,NA,SAPP,650,2.8,5723,Anifah Aman,BN,UMNO,26628,NA,4,NA,NA,60,34,23128,86.9,453,1.7,176,Sabah,Government,Yes
P176,Kimanis,Anifah Aman,BN,UMNO,13754,59.5,Lusin Balangon,NA,STAR,240,1,5723,Anifah Aman,BN,UMNO,26628,NA,4,NA,NA,60,34,23128,86.9,453,1.7,176,Sabah,Government,Yes
P177,Beaufort,Azizah Mohd Dun,BN,UMNO,12827,49.4,Lajim Ukin,PR,PKR,12155,46.8,672,Lajim Ukin,NA,IND,30097,NA,8,NA,NA,61,30,25949,86.2,559,1.9,177,Sabah,Government,Yes
P177,Beaufort,Azizah Mohd Dun,BN,UMNO,12827,49.4,Guan Dee Koh Hoi,NA,STAR,409,1.6,672,Lajim Ukin,NA,IND,30097,NA,8,NA,NA,61,30,25949,86.2,559,1.9,177,Sabah,Government,Yes
P178,Sipitang,Sapawi Ahmad,BN,UMNO,16377,67.3,Ramle Dua,PR,PKR,6908,28.4,9469,Sapawi Ahmad,BN,UMNO,29177,NA,4,NA,NA,58,36,24329,83.4,539,1.8,178,Sabah,Government,Yes
P178,Sipitang,Sapawi Ahmad,BN,UMNO,16377,67.3,Kamis Daming,NA,SAPP,505,2.1,9469,Sapawi Ahmad,BN,UMNO,29177,NA,4,NA,NA,58,36,24329,83.4,539,1.8,178,Sabah,Government,Yes
P179,Ranau,Ewon Ebin,BN,UPKO,15434,49.2,Jonathan Yasin,PR,PKR,11823,37.7,3611,Siringan Gubat,BN,UPKO,39053,NA,2,NA,NA,11,87,31396,80.4,666,1.7,179,Sabah,Government,No
P179,Ranau,Ewon Ebin,BN,UPKO,15434,49.2,Ulianah Situn,NA,STAR,2559,8.2,3611,Siringan Gubat,BN,UPKO,39053,NA,2,NA,NA,11,87,31396,80.4,666,1.7,179,Sabah,Government,No
P179,Ranau,Ewon Ebin,BN,UPKO,15434,49.2,Yazid Sahjinan,NA,IND,914,2.9,3611,Siringan Gubat,BN,UPKO,39053,NA,2,NA,NA,11,87,31396,80.4,666,1.7,179,Sabah,Government,No
P180,Keningau,Joseph Pairin Kitingan,BN,PBS,15818,43.8,Geoffrey Gapari Kitingan,NA,STAR,11900,33,3918,Joseph Pairin Kitingan,BN,PBS,43691,NA,10,NA,NA,18,70,36098,82.6,555,1.3,180,Sabah,Government,Yes
P180,Keningau,Joseph Pairin Kitingan,BN,PBS,15818,43.8,Stephen Sandor,PR,PKR,7825,21.7,3918,Joseph Pairin Kitingan,BN,PBS,43691,NA,10,NA,NA,18,70,36098,82.6,555,1.3,180,Sabah,Government,Yes
P181,Tenom,Raime Unggi,BN,UMNO,9771,46.7,Masdin Tumas,PR,PKR,5885,28.1,3886,Raime Unggi,BN,UMNO,25304,NA,12,NA,NA,21,66,20926,82.7,632,2.5,181,Sabah,Government,Yes
P181,Tenom,Raime Unggi,BN,UMNO,9771,46.7,Hasmin Abdullah,NA,STAR,2449,11.7,3886,Raime Unggi,BN,UMNO,25304,NA,12,NA,NA,21,66,20926,82.7,632,2.5,181,Sabah,Government,Yes
P181,Tenom,Raime Unggi,BN,UMNO,9771,46.7,Jaineh Juaya,NA,SAPP,1766,8.4,3886,Raime Unggi,BN,UMNO,25304,NA,12,NA,NA,21,66,20926,82.7,632,2.5,181,Sabah,Government,Yes
P181,Tenom,Raime Unggi,BN,UMNO,9771,46.7,Mutang Dawat,NA,KITA,423,2,3886,Raime Unggi,BN,UMNO,25304,NA,12,NA,NA,21,66,20926,82.7,632,2.5,181,Sabah,Government,Yes
P182,Pensiangan,Joseph Kurup,BN,PBRS,9467,44.3,Richard Sakian Gunting,PR,PKR,7723,36.1,1744,Joseph Kurup,BN,PBRS,26194,NA,1,NA,NA,12,86,21379,81.6,483,1.8,182,Sabah,Government,Yes
P182,Pensiangan,Joseph Kurup,BN,PBRS,9467,44.3,Martin Tomy,NA,STAR,3554,16.6,1744,Joseph Kurup,BN,PBRS,26194,NA,1,NA,NA,12,86,21379,81.6,483,1.8,182,Sabah,Government,Yes
P182,Pensiangan,Joseph Kurup,BN,PBRS,9467,44.3,Fatimah Agitor,NA,IND,152,0.7,1744,Joseph Kurup,BN,PBRS,26194,NA,1,NA,NA,12,86,21379,81.6,483,1.8,182,Sabah,Government,Yes
P183,Beluran,Ronald Kiandee,BN,UMNO,13174,69.7,James Miki,PR,PKR,3186,16.8,9988,Ronald Kiandee,BN,UMNO,24688,NA,NA,NA,3,40,56,18914,76.6,552,2.2,183,Sabah,Government,Yes
P183,Beluran,Ronald Kiandee,BN,UMNO,13174,69.7,Raimon Lanjat,NA,STAR,1460,7.7,9988,Ronald Kiandee,BN,UMNO,24688,NA,NA,NA,3,40,56,18914,76.6,552,2.2,183,Sabah,Government,Yes
P183,Beluran,Ronald Kiandee,BN,UMNO,13174,69.7,Kamaruddin Mustapha,NA,IND,542,2.9,9988,Ronald Kiandee,BN,UMNO,24688,NA,NA,NA,3,40,56,18914,76.6,552,2.2,183,Sabah,Government,Yes
P184,Libaran,Juslie Ajirol,BN,UMNO,19584,61.2,Mohd Serman Hassnar,PR,PKR,7998,25,11586,Juslie Ajirol,BN,UMNO,39772,NA,21,NA,NA,57,15,32017,80.5,714,1.8,184,Sabah,Government,Yes
P184,Libaran,Juslie Ajirol,BN,UMNO,19584,61.2,Sahar Saka,NA,IND,3219,10.1,11586,Juslie Ajirol,BN,UMNO,39772,NA,21,NA,NA,57,15,32017,80.5,714,1.8,184,Sabah,Government,Yes
P184,Libaran,Juslie Ajirol,BN,UMNO,19584,61.2,Rosnah Unsari,NA,STAR,502,1.6,11586,Juslie Ajirol,BN,UMNO,39772,NA,21,NA,NA,57,15,32017,80.5,714,1.8,184,Sabah,Government,Yes
P185,Batu Sapi,Linda Tsen Thau Lin,BN,PBS,13085,56,Hamza A Abdullah,PR,PAS,9287,39.8,3798,Linda Tsen Thau Lin,BN,PBS,30199,NA,33,NA,NA,51,8,23356,77.3,574,1.9,185,Sabah,Government,Yes
P185,Batu Sapi,Linda Tsen Thau Lin,BN,PBS,13085,56,Saiful Bahari Rashada Ahmad,NA,STAR,410,1.8,3798,Linda Tsen Thau Lin,BN,PBS,30199,NA,33,NA,NA,51,8,23356,77.3,574,1.9,185,Sabah,Government,Yes
P186,Sandakan,Stephen Wong Tien Fatt,PR,DAP,14226,51,Liew Vui Keong,BN,LDP,13138,47.1,1088,Liew Vui Keong,BN,LDP,37058,NA,53,NA,NA,34,8,27889,75.3,525,1.4,186,Sabah,Opposition,Yes
P187,Kinabatangan,Bung Moktar Radin,BN,UMNO,13377,67,Abdullah Abdul Sani,PR,PKR,3646,18.3,9731,Bung Moktar Radin,BN,UMNO,24748,NA,NA,NA,6,42,52,19960,80.7,654,2.6,187,Sabah,Government,Yes
P187,Kinabatangan,Bung Moktar Radin,BN,UMNO,13377,67,Yambuya Parantis,NA,STAR,1153,5.8,9731,Bung Moktar Radin,BN,UMNO,24748,NA,NA,NA,6,42,52,19960,80.7,654,2.6,187,Sabah,Government,Yes
P187,Kinabatangan,Bung Moktar Radin,BN,UMNO,13377,67,Ali Latip Taha,NA,IND,1130,5.7,9731,Bung Moktar Radin,BN,UMNO,24748,NA,NA,NA,6,42,52,19960,80.7,654,2.6,187,Sabah,Government,Yes
P188,Silam,Nasrun Mansur,BN,UMNO,23058,58.2,Badrulamin Bahron,PR,PKR,9671,24.4,13387,Salleh Kalbi,BN,UMNO,51662,NA,13,NA,NA,64,13,39606,76.7,1077,2.1,188,Sabah,Government,No
P188,Silam,Nasrun Mansur,BN,UMNO,23058,58.2,Dumi Masdal,NA,IND,4959,12.5,13387,Salleh Kalbi,BN,UMNO,51662,NA,13,NA,NA,64,13,39606,76.7,1077,2.1,188,Sabah,Government,No
P188,Silam,Nasrun Mansur,BN,UMNO,23058,58.2,Apas Saking,NA,STAR,841,2.1,13387,Salleh Kalbi,BN,UMNO,51662,NA,13,NA,NA,64,13,39606,76.7,1077,2.1,188,Sabah,Government,No
P189,Semporna,Mohd Shafie Apdal,BN,UMNO,25559,81.1,Zamree Abdul Habi,PR,PKR,4654,14.8,20905,Mohd Shafie Apdal,BN,UMNO,41549,NA,2,NA,2,96,NA,31523,75.9,985,2.4,189,Sabah,Government,Yes
P189,Semporna,Mohd Shafie Apdal,BN,UMNO,25559,81.1,Badaruddin Mustapha,NA,IND,325,1,20905,Mohd Shafie Apdal,BN,UMNO,41549,NA,2,NA,2,96,NA,31523,75.9,985,2.4,189,Sabah,Government,Yes
P190,Tawau,Yap Kain Ching,BN,PBS,21331,53.8,Kong Hong Min,PR,PKR,16352,41.2,4979,Chua Soon Bui,NA,SAPP,51538,NA,38,NA,8,50,NA,39658,76.9,789,1.5,190,Sabah,Government,Yes
P190,Tawau,Yap Kain Ching,BN,PBS,21331,53.8,Chua Soon Bui,NA,SAPP,633,1.6,4979,Chua Soon Bui,NA,SAPP,51538,NA,38,NA,8,50,NA,39658,76.9,789,1.5,190,Sabah,Government,Yes
P190,Tawau,Yap Kain Ching,BN,PBS,21331,53.8,Ahmad Awang,NA,IND,553,1.4,4979,Chua Soon Bui,NA,SAPP,51538,NA,38,NA,8,50,NA,39658,76.9,789,1.5,190,Sabah,Government,Yes
P191,Kalabakan,Abdul Ghapur Salleh,BN,UMNO,23125,64,Usman Madeaming,PR,PAS,8904,24.6,14221,Abdul Ghapur Salleh,BN,UMNO,46793,NA,11,NA,12,70,NA,36132,77.2,1027,2.2,191,Sabah,Government,Yes
P191,Kalabakan,Abdul Ghapur Salleh,BN,UMNO,23125,64,Mohd Manuke,NA,IND,1313,3.6,14221,Abdul Ghapur Salleh,BN,UMNO,46793,NA,11,NA,12,70,NA,36132,77.2,1027,2.2,191,Sabah,Government,Yes
P191,Kalabakan,Abdul Ghapur Salleh,BN,UMNO,23125,64,Siamsir Borhan,NA,IND,891,2.5,14221,Abdul Ghapur Salleh,BN,UMNO,46793,NA,11,NA,12,70,NA,36132,77.2,1027,2.2,191,Sabah,Government,Yes
P191,Kalabakan,Abdul Ghapur Salleh,BN,UMNO,23125,64,Malvine Reyes,NA,STAR,603,1.7,14221,Abdul Ghapur Salleh,BN,UMNO,46793,NA,11,NA,12,70,NA,36132,77.2,1027,2.2,191,Sabah,Government,Yes
P191,Kalabakan,Abdul Ghapur Salleh,BN,UMNO,23125,64,Freddie Japat Simbol,NA,IND,137,0.4,14221,Abdul Ghapur Salleh,BN,UMNO,46793,NA,11,NA,12,70,NA,36132,77.2,1027,2.2,191,Sabah,Government,Yes
P191,Kalabakan,Abdul Ghapur Salleh,BN,UMNO,23125,64,Yahya Zainal,NA,IND,132,0.4,14221,Abdul Ghapur Salleh,BN,UMNO,46793,NA,11,NA,12,70,NA,36132,77.2,1027,2.2,191,Sabah,Government,Yes
P192,Mas Gading,Anthony Nogeh Gumbek,BN,SPDP,8265,40.6,Tiki Lafe,NA,IND,6109,30,2156,Tiki Lafe,BN,SPDP,25771,NA,19,NA,NA,13,68,20353,79,224,0.9,192,Sarawak,Government,Yes
P192,Mas Gading,Anthony Nogeh Gumbek,BN,SPDP,8265,40.6,Mordi Bimol,PR,DAP,5293,26,2156,Tiki Lafe,BN,SPDP,25771,NA,19,NA,NA,13,68,20353,79,224,0.9,192,Sarawak,Government,Yes
P192,Mas Gading,Anthony Nogeh Gumbek,BN,SPDP,8265,40.6,Patrick Uren,NA,STAR,462,2.3,2156,Tiki Lafe,BN,SPDP,25771,NA,19,NA,NA,13,68,20353,79,224,0.9,192,Sarawak,Government,Yes
P193,Santubong,Wan Junaidi Tuanku Jaafar,BN,PBB,24655,84.4,Zulrusdi Mohamad Hoi,PR,PKR,3719,12.7,20936,Wan Junaidi Tuanku Jaafar,BN,PBB,37017,NA,8,NA,NA,83,9,29207,78.9,394,1.1,193,Sarawak,Government,Yes
P193,Santubong,Wan Junaidi Tuanku Jaafar,BN,PBB,24655,84.4,Affendi Jeman,NA,IND,233,0.8,20936,Wan Junaidi Tuanku Jaafar,BN,PBB,37017,NA,8,NA,NA,83,9,29207,78.9,394,1.1,193,Sarawak,Government,Yes
P193,Santubong,Wan Junaidi Tuanku Jaafar,BN,PBB,24655,84.4,Mura Kadir,NA,STAR,206,0.7,20936,Wan Junaidi Tuanku Jaafar,BN,PBB,37017,NA,8,NA,NA,83,9,29207,78.9,394,1.1,193,Sarawak,Government,Yes
P194,Petra Jaya,Fadillah Yusof,BN,PBB,29559,77.8,Ahmad Nazib Johari,PR,PKR,8116,21.4,21443,Fadillah Yusof,BN,PBB,49750,NA,12,NA,NA,79,8,37996,76.4,321,0.6,194,Sarawak,Government,Yes
P195,Bandar Kuching,Chong Chieng Jen,PR,DAP,30133,73.8,Tan Kai,BN,SUPP,10491,25.7,19642,Chong Chieng Jen,PR,DAP,53336,NA,91,NA,NA,5,3,40825,76.5,201,0.4,195,Sarawak,Opposition,Yes
P196,Stampin,Julian Tan Kok Ping,PR,DAP,41663,63.7,Yong Khoon Seng,BN,SUPP,22993,35.2,18670,Yong Khoon Seng,BN,SUPP,84732,NA,73,NA,NA,13,13,65383,77.2,488,0.6,196,Sarawak,Opposition,Yes
P196,Stampin,Julian Tan Kok Ping,PR,DAP,41663,63.7,Soo Lina,NA,STAR,239,0.4,18670,Yong Khoon Seng,BN,SUPP,84732,NA,73,NA,NA,13,13,65383,77.2,488,0.6,196,Sarawak,Opposition,Yes
